index,frame,group,user_add_mean,user_add_sd,user_del_mean,user_del_sd,user_speak_mean,user_speak_sd,user_turns_mean,user_turns_sd,user_speech,write_text,user_wh_mean,user_self_mean,user_us_mean,user_yes_mean,user_thanks_mean,user_wh_sd,user_self_sd,user_us_sd,user_yes_sd,user_thanks_sd,session,language,learning_design,time,students,class,teacher,subject
27,28,91_1,0,0.0,0,0.0,3.0406666666666666,0.6062630525513565,1,0.4714045207910317,kreeka rootsi kokkuvõte,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
28,29,91_1,0,0.0,0,0.0,1.4720000000000002,1.047946881605488,0,0.4714045207910317,vaata vilistlane lause,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
29,30,91_1,0,0.0,0,0.0,2.705,2.3582732383391596,1,0.816496580927726,katarsis kirjutatud mõjuda osana või täiesti kirjutatud f2f vana-koidu nende olen tunnil grass contex kaja elupuu saarel käis rear seat sr270x guide jagage aga nädalapäeval vaadata lagi,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
30,31,91_1,0,0.0,0,0.0,0.4123333333333334,0.5831273922185062,0,0.4714045207910317,süürias6 autonordic ära märgistatud sina vabanemise jutumärgi ursula teha oskustega plaatijat väärtus,,0,0,0,0,0,0.0,0.4714045207910317,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
31,32,91_1,0,0.0,0,0.0,1.063,0.7537935172622982,0,0.4714045207910317,coronavirus filtreeritakse efektiivselt tööd,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
32,33,91_1,0,0.0,0,0.0,2.4656666666666665,1.42304868348049,1,0.4714045207910317,amazon.com tempura,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
33,34,91_1,0,0.0,0,0.0,3.9506666666666668,2.142392639602326,1,0.4714045207910317,urmas sõõrumaa osteoporoos activision suhtuma ka 1,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
34,35,91_1,0,0.0,0,0.0,2.933666666666667,0.19630984579372382,1,0.0,valitsevateks kõik on olemas esimeses kuni done than perfect 1 passipildi 60.2 mobipunkt,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
35,36,91_1,0,0.0,0,0.0,2.923,3.0925990148525018,0,0.4714045207910317,igale järgsesse maha keset küla iga lugemist rohkem covid-19 maureen21 compact 1411 mehed külla,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
36,37,91_1,0,0.0,0,0.0,4.216666666666666,3.3819030474308724,2,0.816496580927726,prantsuse sõbrad sinna on kasutusel kellel esineb ammu,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
37,38,91_1,0,0.0,0,0.0,1.4613333333333334,2.066637419147883,0,0.4714045207910317,kuressaare,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
38,39,91_1,0,0.0,0,0.0,3.103666666666667,0.7236616766295024,1,0.4714045207910317,esileht sellise reaktsiooni koridoris sisse läheb 11.saj avamisel sisukord sisukord korraldamine sigaret purjeriidest metsavenna-eri cereal elukorralduse osas autoriõiguse raamatusari prefektuur delegeerimise järele arvutivõrgud eriala mirka lihvpaber erialase pädevuse osas edukalt ületanud reaktsioonivõrrandite lähenemist ühtlasi soovitakse üürikorterite ta väljaspool oleva laserepilatsiooni registrisse andmete avaldamisel,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
39,40,91_1,0,0.0,0,0.0,0.0,0.0,0,0.0,jääb tõsine jõeääre küla formaalses hariduses elektriarvesti internetis trollide sisse andnud ka koertele valaciclovir põhikool vaeva tapa e61 varuosadeks,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
40,41,91_1,0,0.0,0,0.0,2.4423333333333335,0.7238924106676505,1,0.4714045207910317,eelarveraha kategooriate suunaliselt aga vaadake 2013 erakorralise järelevalve tugeval talle lähedale seisukorras et kolmanda klassi lõpetada juhtus zazou kuskohas asjade rahvarinne reaktsioonivõrrandeid tagavere coronavirus is everybody dvor.ru lõpetas valga sl teistmoodi aga tuli hakata seda kohe aga vaadake seda ikkagi soetamiseks koopereeruma tehti veel üks lehekülg,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
41,42,91_1,0,0.0,0,0.0,1.3406666666666667,0.45854649588551966,1,0.0,s1mple vaatlused tarbitakse eesti.ee võrrelda asjana stabiilsete lihtsalt lisasoodustus euroni94 talurahva enamik naisi ei segata hoonesisene,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
42,43,91_1,141,199.4041122946064,0,0.0,6.360666666666666,5.117230131841074,1,0.4714045207910317,japanese nordea.fi 4334 laused neljandasse turniir,"Kalevipoeg<br/><br/><br/>* Kalevipoja autor on Friedrich Reinhold Kreutzwald,  Kreutzwald on tuntud kui lauluisa ja Viru laulik, sündis Jõepere mõisa pärisorjast, tegemist on Eesti rahvuse eeposega ja eepos pärineb 19ndast sajandist.<br/>* Kalevipoeg, Linda, Saarepiiga<br/>*  Eepos algab Kalevipoja (Sohni) päritolu ja vanemate kirjeldusega, järgnevad tema kangelasteod. Kalevipoeg käib Soomes oma ema Linda röövijat otsimas ja talle kätte maksmas, külastab Soome seppa, kellelt ostab mõõga, seejärel tõmbab mõtlematusega enda peale veresüü ja needuse. Koju naastes saab Kalevipoeg vendadega peetud kiviviskevõistluse võitmisega maa kuningaks. Ta künnab maad, toob Pihkvast laudu, ehitab koos kaaslastega linnu ja võitleb korduvalt sissetungivate vaenlastega. Sõdade vahel on rahval õnneaeg. Kangelane ehitab laeva ning teeb kaaslatega avastusreisi maailma otsa. Vägimees võtab ette ka kaks käiku allmaailma, kus võitleb Sarvik-taadi ja tema põrgulistega, teisel retkel põrgusse aheldab ta Sarviku. Pidevatest sõdadest väsinuna ja peale sõprade Alevipoja ja Sulevipoja surma annab ta valitsuse üle Olevipojale. Vanast needusest märgitud saatus viib ta Kääpa jõe äärde, kus kunagi sortsi varastatud ning vette pillatud mõõk tal Soome sepa sajatuse tõttu jalad alt lõikab. Kalevipoeg sureb, tema vaim tõuseb taevasse ning Vanaisa otsustab anda talle tööks põrgu väravate valvamise. <br/>4. Hiid lööb rusika kaljusse: ""Aga ükskord algab aega, kus kõik piirud kahel otsal lausa lähvad lõkendama; lausa tuleleeki lõikab käe kaljukammitsasta – küll siis Kalev jõuab koju oma lastel' õnne tooma, Eesti põlve uueks looma."" <br/>Sõua, laulik, lausa suuga,<br/>Sõua laululaevakesta,<br/>Pajataja paadikesta —<br/>Sõua neid senna kaldale,<br/>Kuhu kotkad kuldasõnu,<br/>Kaarnad hõbekuulutusi,<br/>Luiked vaskseid lunastusi<br/>Vanast ajast varistanud,<br/>Muiste päivist pillutanud.<br/>Teadanege, linnud targad,<br/>Vilistage vete laened,<br/>Avaldage, tuuled, armsad:<br/>Kus see Kalevide kätki,<br/>Kangemeeste kodupaika,<br/>Vikerlaste varjuvalda?<br/>Laula, laulik, miks ei laula,<br/>Miks ei, kulla, kuulutele!<br/><br/>5. https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:Kalevipoeg_(Glehni_park).jpg <br/>https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:N%C3%B5mme_Kalevipoeg,_%22N%C3%B5mme_kurat%22,_ERM_Fk_114_104.jpeg<br/>""Kalevipoeg"" on skulptuur Glehni pargis Tallinnas Nõmmel, veidi Glehni lossist edela pool.<br/>Betoonist ja raudkivitükkidest sarvilise hiiglase kuju valmis aastal 1908 Nikolai von Glehni eestvõttel.<br/>Skulptuuri motiivid pärinevad mütoloogiast. Skulptuur kujutab kangelast, kellel on metsloomanahk õlgadel. Nuiale toetuva figuuri modelliks võttis Glehn iseenda ja suurendas kõiki mõõtmeid neli korda. Koos skulptuuriga ""Krokodill"" soovis Nikolai von Glehn moodustada stseeni, kus vägilase selja taga luurab koletis<br/><br/><br/><br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
43,44,91_1,0,0.4714045207910317,0,0.4714045207910317,4.043333333333333,1.7577306075985846,1,0.0,samas volga.ee 1234 alles 14 värsirida või 3 kuni teenused asos.com otsime otse vanilla võrdselt delta maja,"Kalevipoeg<br/><br/><br/>* Kalevipoja autor on Friedrich Reinhold Kreutzwald,  Kreutzwald on tuntud kui lauluisa ja Viru laulik, sündis Jõepere mõisa pärisorjast, tegemist on Eesti rahvuse eeposega ja eepos pärineb 19ndast sajandist.<br/>* Kalevipoeg, Linda, Saarepiiga<br/>*  Eepos algab Kalevipoja (Sohni) päritolu ja vanemate kirjeldusega, järgnevad tema kangelasteod. Kalevipoeg käib Soomes oma ema Linda röövijat otsimas ja talle kätte maksmas, külastab Soome seppa, kellelt ostab mõõga, seejärel tõmbab mõtlematusega enda peale veresüü ja needuse. Koju naastes saab Kalevipoeg vendadega peetud kiviviskevõistluse võitmisega maa kuningaks. Ta künnab maad, toob Pihkvast laudu, ehitab koos kaaslastega linnu ja võitleb korduvalt sissetungivate vaenlastega. Sõdade vahel on rahval õnneaeg. Kangelane ehitab laeva ning teeb kaaslatega avastusreisi maailma otsa. Vägimees võtab ette ka kaks käiku allmaailma, kus võitleb Sarvik-taadi ja tema põrgulistega, teisel retkel põrgusse aheldab ta Sarviku. Pidevatest sõdadest väsinuna ja peale sõprade Alevipoja ja Sulevipoja surma annab ta valitsuse üle Olevipojale. Vanast needusest märgitud saatus viib ta Kääpa jõe äärde, kus kunagi sortsi varastatud ning vette pillatud mõõk tal Soome sepa sajatuse tõttu jalad alt lõikab. Kalevipoeg sureb, tema vaim tõuseb taevasse ning Vanaisa otsustab anda talle tööks põrgu väravate valvamise. <br/>4. Hiid lööb rusika kaljusse: ""Aga ükskord algab aega, kus kõik piirud kahel otsal lausa lähvad lõkendama; lausa tuleleeki lõikab käe kaljukammitsasta – küll siis Kalev jõuab koju oma lastel' õnne tooma, Eesti põlve uueks looma."" <br/>Sõua, laulik, lausa suuga,<br/>Sõua laululaevakesta,<br/>Pajataja paadikesta —<br/>Sõua neid senna kaldale,<br/>Kuhu kotkad kuldasõnu,<br/>Kaarnad hõbekuulutusi,<br/>Luiked vaskseid lunastusi<br/>Vanast ajast varistanud,<br/>Muiste päivist pillutanud.<br/>Teadanege, linnud targad,<br/>Vilistage vete laened,<br/>Avaldage, tuuled, armsad:<br/>Kus see Kalevide kätki,<br/>Kangemeeste kodupaika,<br/>Vikerlaste varjuvalda?<br/>Laula, laulik, miks ei laula,<br/>Miks ei, kulla, kuulutele!<br/>5. https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:Kalevipoeg_(Glehni_park).jpg <br/>https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:N%C3%B5mme_Kalevipoeg,_%22N%C3%B5mme_kurat%22,_ERM_Fk_114_104.jpeg<br/>""Kalevipoeg"" on skulptuur Glehni pargis Tallinnas Nõmmel, veidi Glehni lossist edela pool.<br/>Betoonist ja raudkivitükkidest sarvilise hiiglase kuju valmis aastal 1908 Nikolai von Glehni eestvõttel.<br/>Skulptuuri motiivid pärinevad mütoloogiast. Skulptuur kujutab kangelast, kellel on metsloomanahk õlgadel. Nuiale toetuva figuuri modelliks võttis Glehn iseenda ja suurendas kõiki mõõtmeid neli korda. Koos skulptuuriga ""Krokodill"" soovis Nikolai von Glehn moodustada stseeni, kus vägilase selja taga luurab koletis.<br/><br/><br/><br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
44,45,91_1,0,0.0,0,0.0,4.603666666666666,1.5681352691085748,3,0.816496580927726,vaimse kultuuri enesesse vanessa maailmasõja ajal protsesse ajast maha ja taha,,0,0,0,0,0,0.0,0.0,0.0,0.4714045207910317,0.0,91,est,artifact,evening,7,C3,T21,estonian
45,46,91_1,0,0.0,0,0.0,6.3133333333333335,4.530085380603279,1,0.4714045207910317,161 e-service nikolaev osa 16119,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
46,47,91_1,0,0.0,0,0.0,2.9190000000000005,1.8583978763081566,1,0.4714045207910317,fs19 vana tutvus.ee ernst naos parkimismaja,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
47,48,91_1,0,0.0,0,0.0,3.3349999999999995,2.9735961393571926,1,0.9428090415820634,võõrsõnad aastasel caritase,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
48,49,91_1,0,0.0,0,0.0,3.4126666666666665,1.5265063234574414,2,0.816496580927726,maa-amet 179 hansapanga venelaste kontrollorgan navitrolla esimest neljandad nelja seinaga venelastega kirlia õnne külastamas vähk ajalehtede leppoja,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
49,50,91_1,0,0.0,0,0.0,2.8059999999999996,2.58117686337066,0,0.4714045207910317,hetäär toivakka,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
50,51,91_1,0,0.0,0,0.0,0.8536666666666667,1.207266977745832,0,0.4714045207910317,106-osaline toiduohutusameti 26 telekava,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
51,52,91_1,0,0.0,0,0.0,0.0,0.0,0,0.0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
52,53,91_1,0,0.0,0,0.0,0.6363333333333333,0.4627788048541357,0,0.4714045207910317,kas eesti koolis ida-viru paidesse teavad seda lauset seiskord algava 2002 kõik pirrud kahel otsal lausa löövad lõkendama klahve vähemalt 200 eurot sularaha,,0,0,0,0,0,0.4714045207910317,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
53,54,91_1,3,4.714045207910316,0,0.0,1.5326666666666668,1.1118202292736998,0,0.4714045207910317,2 euroopa mallorca põhirolli sai teada või toetuse eest aga vajadusel eestlased krundiga koristada asulate aastatega strand lähevad palet24 olevik abiga vahele või veebruaris tuletada,"Kalevipoeg<br/><br/><br/>* Kalevipoja autor on Friedrich Reinhold Kreutzwald,  Kreutzwald on tuntud kui lauluisa ja Viru laulik, sündis Jõepere mõisa pärisorjast, tegemist on Eesti rahvuse eeposega ja eepos pärineb 19ndast sajandist.<br/>* Kalevipoeg - Tugev, , Linda, Saarepiiga<br/>*  Eepos algab Kalevipoja (Sohni) päritolu ja vanemate kirjeldusega, järgnevad tema kangelasteod. Kalevipoeg käib Soomes oma ema Linda röövijat otsimas ja talle kätte maksmas, külastab Soome seppa, kellelt ostab mõõga, seejärel tõmbab mõtlematusega enda peale veresüü ja needuse. Koju naastes saab Kalevipoeg vendadega peetud kiviviskevõistluse võitmisega maa kuningaks. Ta künnab maad, toob Pihkvast laudu, ehitab koos kaaslastega linnu ja võitleb korduvalt sissetungivate vaenlastega. Sõdade vahel on rahval õnneaeg. Kangelane ehitab laeva ning teeb kaaslatega avastusreisi maailma otsa. Vägimees võtab ette ka kaks käiku allmaailma, kus võitleb Sarvik-taadi ja tema põrgulistega, teisel retkel põrgusse aheldab ta Sarviku. Pidevatest sõdadest väsinuna ja peale sõprade Alevipoja ja Sulevipoja surma annab ta valitsuse üle Olevipojale. Vanast needusest märgitud saatus viib ta Kääpa jõe äärde, kus kunagi sortsi varastatud ning vette pillatud mõõk tal Soome sepa sajatuse tõttu jalad alt lõikab. Kalevipoeg sureb, tema vaim tõuseb taevasse ning Vanaisa otsustab anda talle tööks põrgu väravate valvamise. <br/>4. Hiid lööb rusika kaljusse: ""Aga ükskord algab aega, kus kõik piirud kahel otsal lausa lähvad lõkendama; lausa tuleleeki lõikab käe kaljukammitsasta – küll siis Kalev jõuab koju oma lastel' õnne tooma, Eesti põlve uueks looma."" <br/>Sõua, laulik, lausa suuga,<br/>Sõua laululaevakesta,<br/>Pajataja paadikesta —<br/>Sõua neid senna kaldale,<br/>Kuhu kotkad kuldasõnu,<br/>Kaarnad hõbekuulutusi,<br/>Luiked vaskseid lunastusi<br/>Vanast ajast varistanud,<br/>Muiste päivist pillutanud.<br/>Teadanege, linnud targad,<br/>Vilistage vete laened,<br/>Avaldage, tuuled, armsad:<br/>Kus see Kalevide kätki,<br/>Kangemeeste kodupaika,<br/>Vikerlaste varjuvalda?<br/>Laula, laulik, miks ei laula,<br/>Miks ei, kulla, kuulutele!<br/>5. https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:Kalevipoeg_(Glehni_park).jpg <br/>https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:N%C3%B5mme_Kalevipoeg,_%22N%C3%B5mme_kurat%22,_ERM_Fk_114_104.jpeg<br/>""Kalevipoeg"" on skulptuur Glehni pargis Tallinnas Nõmmel, veidi Glehni lossist edela pool.<br/>Betoonist ja raudkivitükkidest sarvilise hiiglase kuju valmis aastal 1908 Nikolai von Glehni eestvõttel.<br/>Skulptuuri motiivid pärinevad mütoloogiast. Skulptuur kujutab kangelast, kellel on metsloomanahk õlgadel. Nuiale toetuva figuuri modelliks võttis Glehn iseenda ja suurendas kõiki mõõtmeid neli korda. Koos skulptuuriga ""Krokodill"" soovis Nikolai von Glehn moodustada stseeni, kus vägilase selja taga luurab koletis.<br/><br/><br/><br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
54,55,91_1,4,5.656854249492381,0,0.0,1.688666666666667,0.5272711720631889,1,0.4714045207910317,tugevdamisel as s soome pealt nagu masin radasid nauditav töö kumer manduca hinnaelastsuse tsuhh-tsuhh-tsuhh jänkuke11 avameister jalgrattasõit töövõime kannetest on tehtud töö iseloomust,"Kalevipoeg<br/><br/><br/>* Kalevipoja autor on Friedrich Reinhold Kreutzwald,  Kreutzwald on tuntud kui lauluisa ja Viru laulik, sündis Jõepere mõisa pärisorjast, tegemist on Eesti rahvuse eeposega ja eepos pärineb 19ndast sajandist.<br/>* Kalevipoeg - Tugev, suur, töökas, Linda, Saarepiiga<br/>*  Eepos algab Kalevipoja (Sohni) päritolu ja vanemate kirjeldusega, järgnevad tema kangelasteod. Kalevipoeg käib Soomes oma ema Linda röövijat otsimas ja talle kätte maksmas, külastab Soome seppa, kellelt ostab mõõga, seejärel tõmbab mõtlematusega enda peale veresüü ja needuse. Koju naastes saab Kalevipoeg vendadega peetud kiviviskevõistluse võitmisega maa kuningaks. Ta künnab maad, toob Pihkvast laudu, ehitab koos kaaslastega linnu ja võitleb korduvalt sissetungivate vaenlastega. Sõdade vahel on rahval õnneaeg. Kangelane ehitab laeva ning teeb kaaslatega avastusreisi maailma otsa. Vägimees võtab ette ka kaks käiku allmaailma, kus võitleb Sarvik-taadi ja tema põrgulistega, teisel retkel põrgusse aheldab ta Sarviku. Pidevatest sõdadest väsinuna ja peale sõprade Alevipoja ja Sulevipoja surma annab ta valitsuse üle Olevipojale. Vanast needusest märgitud saatus viib ta Kääpa jõe äärde, kus kunagi sortsi varastatud ning vette pillatud mõõk tal Soome sepa sajatuse tõttu jalad alt lõikab. Kalevipoeg sureb, tema vaim tõuseb taevasse ning Vanaisa otsustab anda talle tööks põrgu väravate valvamise. <br/>4. Hiid lööb rusika kaljusse: ""Aga ükskord algab aega, kus kõik piirud kahel otsal lausa lähvad lõkendama; lausa tuleleeki lõikab käe kaljukammitsasta – küll siis Kalev jõuab koju oma lastel' õnne tooma, Eesti põlve uueks looma."" <br/>Sõua, laulik, lausa suuga,<br/>Sõua laululaevakesta,<br/>Pajataja paadikesta —<br/>Sõua neid senna kaldale,<br/>Kuhu kotkad kuldasõnu,<br/>Kaarnad hõbekuulutusi,<br/>Luiked vaskseid lunastusi<br/>Vanast ajast varistanud,<br/>Muiste päivist pillutanud.<br/>Teadanege, linnud targad,<br/>Vilistage vete laened,<br/>Avaldage, tuuled, armsad:<br/>Kus see Kalevide kätki,<br/>Kangemeeste kodupaika,<br/>Vikerlaste varjuvalda?<br/>Laula, laulik, miks ei laula,<br/>Miks ei, kulla, kuulutele!<br/>5. https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:Kalevipoeg_(Glehni_park).jpg <br/>https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:N%C3%B5mme_Kalevipoeg,_%22N%C3%B5mme_kurat%22,_ERM_Fk_114_104.jpeg<br/>""Kalevipoeg"" on skulptuur Glehni pargis Tallinnas Nõmmel, veidi Glehni lossist edela pool.<br/>Betoonist ja raudkivitükkidest sarvilise hiiglase kuju valmis aastal 1908 Nikolai von Glehni eestvõttel.<br/>Skulptuuri motiivid pärinevad mütoloogiast. Skulptuur kujutab kangelast, kellel on metsloomanahk õlgadel. Nuiale toetuva figuuri modelliks võttis Glehn iseenda ja suurendas kõiki mõõtmeid neli korda. Koos skulptuuriga ""Krokodill"" soovis Nikolai von Glehn moodustada stseeni, kus vägilase selja taga luurab koletis.<br/><br/><br/><br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
55,56,91_1,0,0.0,0,0.0,1.1556666666666666,0.9283441651073641,0,0.4714045207910317,soov juuni,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
56,57,91_1,0,0.0,0,0.0,3.3880000000000003,2.4281862915902206,1,0.816496580927726,eile otsing,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
57,58,91_1,0,0.0,0,0.0,4.747,2.3403465555340297,1,0.0,saarepiiga pildid aasta isale restmart võtta,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
58,59,91_1,0,0.0,0,0.0,4.442333333333333,1.7102111630504058,1,0.0,pronghorn ülevaatele punase mere kalad teadlase savisaart100 tallinna tv,,0,0,0,0,0,0.4714045207910317,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
59,60,91_1,0,0.4714045207910317,0,0.0,2.193,0.9560850729232555,1,0.4714045207910317,signe lahtein kalevi sokolaadid eastenders närvidest cylinder sizes,"Kalevipoeg<br/><br/><br/>* Kalevipoja autor on Friedrich Reinhold Kreutzwald,  Kreutzwald on tuntud kui lauluisa ja Viru laulik, sündis Jõepere mõisa pärisorjast, tegemist on Eesti rahvuse eeposega ja eepos pärineb 19ndast sajandist.<br/>* Kalevipoeg - Tugev, suur, töökas, Linda, Saarepiiga <br/>*  Eepos algab Kalevipoja (Sohni) päritolu ja vanemate kirjeldusega, järgnevad tema kangelasteod. Kalevipoeg käib Soomes oma ema Linda röövijat otsimas ja talle kätte maksmas, külastab Soome seppa, kellelt ostab mõõga, seejärel tõmbab mõtlematusega enda peale veresüü ja needuse. Koju naastes saab Kalevipoeg vendadega peetud kiviviskevõistluse võitmisega maa kuningaks. Ta künnab maad, toob Pihkvast laudu, ehitab koos kaaslastega linnu ja võitleb korduvalt sissetungivate vaenlastega. Sõdade vahel on rahval õnneaeg. Kangelane ehitab laeva ning teeb kaaslatega avastusreisi maailma otsa. Vägimees võtab ette ka kaks käiku allmaailma, kus võitleb Sarvik-taadi ja tema põrgulistega, teisel retkel põrgusse aheldab ta Sarviku. Pidevatest sõdadest väsinuna ja peale sõprade Alevipoja ja Sulevipoja surma annab ta valitsuse üle Olevipojale. Vanast needusest märgitud saatus viib ta Kääpa jõe äärde, kus kunagi sortsi varastatud ning vette pillatud mõõk tal Soome sepa sajatuse tõttu jalad alt lõikab. Kalevipoeg sureb, tema vaim tõuseb taevasse ning Vanaisa otsustab anda talle tööks põrgu väravate valvamise. <br/>4. Hiid lööb rusika kaljusse: ""Aga ükskord algab aega, kus kõik piirud kahel otsal lausa lähvad lõkendama; lausa tuleleeki lõikab käe kaljukammitsasta – küll siis Kalev jõuab koju oma lastel' õnne tooma, Eesti põlve uueks looma."" <br/>Sõua, laulik, lausa suuga,<br/>Sõua laululaevakesta,<br/>Pajataja paadikesta —<br/>Sõua neid senna kaldale,<br/>Kuhu kotkad kuldasõnu,<br/>Kaarnad hõbekuulutusi,<br/>Luiked vaskseid lunastusi<br/>Vanast ajast varistanud,<br/>Muiste päivist pillutanud.<br/>Teadanege, linnud targad,<br/>Vilistage vete laened,<br/>Avaldage, tuuled, armsad:<br/>Kus see Kalevide kätki,<br/>Kangemeeste kodupaika,<br/>Vikerlaste varjuvalda?<br/>Laula, laulik, miks ei laula,<br/>Miks ei, kulla, kuulutele!<br/>5. https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:Kalevipoeg_(Glehni_park).jpg <br/>https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:N%C3%B5mme_Kalevipoeg,_%22N%C3%B5mme_kurat%22,_ERM_Fk_114_104.jpeg<br/>""Kalevipoeg"" on skulptuur Glehni pargis Tallinnas Nõmmel, veidi Glehni lossist edela pool.<br/>Betoonist ja raudkivitükkidest sarvilise hiiglase kuju valmis aastal 1908 Nikolai von Glehni eestvõttel.<br/>Skulptuuri motiivid pärinevad mütoloogiast. Skulptuur kujutab kangelast, kellel on metsloomanahk õlgadel. Nuiale toetuva figuuri modelliks võttis Glehn iseenda ja suurendas kõiki mõõtmeid neli korda. Koos skulptuuriga ""Krokodill"" soovis Nikolai von Glehn moodustada stseeni, kus vägilase selja taga luurab koletis.<br/><br/><br/><br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
